,tm,temperature,rainfall,windspeed,humidity,ss,solar_radiation
439,2023-08-23 07:00,25.4,0,0.3,88,0.6,0.24
440,2023-08-23 08:00,27.7,0,1.5,80,1.0,0.94
441,2023-08-23 09:00,29.1,0,4.0,69,1.0,1.7
442,2023-08-23 10:00,29.6,0,3.6,64,0.9,2.1
443,2023-08-23 11:00,30.6,0,2.7,63,0.9,2.53
444,2023-08-23 12:00,30.3,0,2.1,71,0.3,1.62
445,2023-08-23 13:00,30.8,0,2.9,71,0.6,2.31
446,2023-08-23 14:00,31.7,0,2.5,67,0.3,1.86
447,2023-08-23 15:00,30.8,0,2.3,66,0.8,2.49
448,2023-08-23 16:00,31.0,0,1.9,67,1.0,2.18
449,2023-08-23 17:00,30.8,0,2.6,65,1.0,1.43
450,2023-08-23 18:00,29.4,0,4.7,65,0.9,0.56
451,2023-08-23 19:00,28.5,0,2.8,71,0.0,0.09
452,2023-08-23 20:00,27.6,0,1.0,81,0.0,0.0
453,2023-08-23 21:00,27.0,0.1,1.7,85,0,0
454,2023-08-23 22:00,26.7,0,0.5,85,0,0
455,2023-08-23 23:00,26.7,0,1.3,88,0,0
456,2023-08-24 00:00,27.0,0.0,1.5,89,0,0
457,2023-08-24 01:00,25.5,2.9,2.9,88,0,0
458,2023-08-24 02:00,24.2,8.6,1.0,94,0,0
459,2023-08-24 03:00,23.8,2.2,1.4,94,0,0
460,2023-08-24 04:00,23.5,10.6,1.5,95,0,0
461,2023-08-24 05:00,23.2,25.6,1.9,95,0,0
462,2023-08-24 06:00,23.4,1.3,1.6,95,0.0,0.0
463,2023-08-24 07:00,23.4,5.7,1.2,96,0.0,0.05
464,2023-08-24 08:00,23.9,10.9,0.9,96,0.0,0.07
465,2023-08-24 09:00,24.5,3.8,0.8,96,0.0,0.16
466,2023-08-24 10:00,26.5,0.2,1.7,92,0.0,0.86
467,2023-08-24 11:00,27.6,0,2.2,81,0.0,1.53
468,2023-08-24 12:00,27.1,0.0,2.6,82,0.0,1.1
469,2023-08-24 13:00,26.2,2.7,1.9,88,0.0,0.53
470,2023-08-24 14:00,26.8,0,2.0,87,0.0,0.56
471,2023-08-24 15:00,27.3,0,2.5,85,0.0,0.45
472,2023-08-24 16:00,27.3,0,1.9,82,0.0,0.52
473,2023-08-24 17:00,24.9,5.2,2.8,90,0.0,0.05
474,2023-08-24 18:00,24.8,4.6,0.8,94,0.0,0.12
475,2023-08-24 19:00,24.8,3.9,2.4,95,0.0,0.03
476,2023-08-24 20:00,25.0,15.6,3.2,93,0.0,0.0
477,2023-08-24 21:00,24.6,0.6,2.1,93,0,0
478,2023-08-24 22:00,24.6,0.4,3.9,92,0,0
479,2023-08-24 23:00,24.3,0.4,2.2,91,0,0
480,2023-08-25 00:00,24.3,0.1,2.4,90,0,0
481,2023-08-25 01:00,21.8,3.9,1.4,91,0,0
482,2023-08-25 02:00,22.3,1.3,0.8,95,0,0
483,2023-08-25 03:00,22.5,0,0.8,94,0,0
484,2023-08-25 04:00,23.1,0,1.4,95,0,0
485,2023-08-25 05:00,23.1,0,0.8,94,0,0
486,2023-08-25 06:00,23.2,0,1.8,95,0.0,0.0
487,2023-08-25 07:00,23.3,0,1.1,95,0.0,0.12
488,2023-08-25 08:00,24.3,0,0.2,93,0.0,0.49
489,2023-08-25 09:00,26.1,0,1.1,84,0.4,1.13
490,2023-08-25 10:00,27.3,0,2.3,72,0.7,2.11
491,2023-08-25 11:00,28.4,0,2.0,71,0.6,2.26
492,2023-08-25 12:00,29.0,0,2.3,62,0.6,2.13
493,2023-08-25 13:00,30.1,0,2.2,52,1.0,3.42
494,2023-08-25 14:00,30.3,0,2.5,50,1.0,2.9
495,2023-08-25 15:00,30.9,0,2.5,50,0.9,2.76
496,2023-08-25 16:00,30.6,0,2.0,60,1.0,2.35
497,2023-08-25 17:00,28.8,0,1.9,66,0.5,0.94
498,2023-08-25 18:00,27.8,0,1.3,72,0.4,0.47
499,2023-08-25 19:00,26.7,0,0.7,75,0.5,0.19
500,2023-08-25 20:00,25.9,0,0.3,79,0.0,0
501,2023-08-25 21:00,25.5,0,1.7,81,0,0
502,2023-08-25 22:00,25.1,0,1.1,83,0,0
503,2023-08-25 23:00,24.7,0,1.0,84,0,0
504,2023-08-26 00:00,24.3,0,1.7,85,0,0
505,2023-08-26 01:00,23.7,0,1.5,89,0,0
506,2023-08-26 02:00,24.1,0,1.7,84,0,0
507,2023-08-26 03:00,23.5,0,2.2,83,0,0
508,2023-08-26 04:00,23.5,0,2.2,81,0,0
509,2023-08-26 05:00,23.2,0,1.8,81,0,0
510,2023-08-26 06:00,23.1,0,2.5,82,0.0,0.0
511,2023-08-26 07:00,23.8,0,2.7,79,0.5,0.22
512,2023-08-26 08:00,25.4,0,3.4,73,1.0,0.9
513,2023-08-26 09:00,27.0,0,2.3,66,1.0,1.66
514,2023-08-26 10:00,28.4,0,2.4,62,1.0,2.33
515,2023-08-26 11:00,29.3,0,1.9,54,1.0,2.68
516,2023-08-26 12:00,30.1,0,2.1,54,1.0,3.18
517,2023-08-26 13:00,29.6,0,3.3,54,1.0,3.23
518,2023-08-26 14:00,30.0,0,2.5,58,1.0,3.16
519,2023-08-26 15:00,29.1,0,3.2,60,1.0,2.79
520,2023-08-26 16:00,28.3,0,2.8,68,1.0,2.19
521,2023-08-26 17:00,27.9,0,2.8,71,1.0,1.53
522,2023-08-26 18:00,27.0,0,1.6,74,1.0,0.75
523,2023-08-26 19:00,25.4,0,1.7,80,0.2,0.1
524,2023-08-26 20:00,24.6,0,1.8,83,0,0
525,2023-08-26 21:00,24.0,0,1.3,86,0,0
526,2023-08-26 22:00,23.6,0,1.4,88,0,0
527,2023-08-26 23:00,23.5,0,1.8,87,0,0
528,2023-08-27 00:00,22.9,0,0.4,89,0,0
529,2023-08-27 01:00,22.6,0,1.6,92,0,0
530,2023-08-27 02:00,23.4,0,1.9,84,0,0
531,2023-08-27 03:00,22.9,0,2.3,86,0,0
532,2023-08-27 04:00,22.6,0,2.5,88,0,0
533,2023-08-27 05:00,21.8,0,0.3,91,0,0
534,2023-08-27 06:00,21.8,0,1.6,93,0.0,0.0
535,2023-08-27 07:00,23.1,0,1.2,89,0.5,0.25
536,2023-08-27 08:00,24.5,0,2.3,84,0.2,0.62
537,2023-08-27 09:00,26.5,0,2.6,75,0.9,1.56
538,2023-08-27 10:00,28.1,0,2.0,69,1.0,2.19
539,2023-08-27 11:00,28.7,0,2.1,70,0.7,2.03
540,2023-08-27 12:00,29.0,0,5.0,67,0.8,3.05
541,2023-08-27 13:00,28.8,0,4.1,68,0.7,2.67
542,2023-08-27 14:00,28.5,0,3.8,69,0.9,2.9
543,2023-08-27 15:00,27.7,0,4.7,71,0.9,2.59
544,2023-08-27 16:00,27.2,0,2.9,72,0.8,1.87
545,2023-08-27 17:00,26.8,0,2.9,75,0.2,0.88
546,2023-08-27 18:00,26.3,0,3.1,76,0.8,0.8
547,2023-08-27 19:00,25.3,0,2.6,79,0.0,0.08
548,2023-08-27 20:00,25.1,0,2.2,79,0,0
549,2023-08-27 21:00,24.8,0,1.7,81,0,0
550,2023-08-27 22:00,24.6,0,1.7,82,0,0
551,2023-08-27 23:00,24.8,0,1.9,81,0,0
552,2023-08-28 00:00,24.6,0,2.0,82,0,0
553,2023-08-28 01:00,24.2,0,2.7,83,0,0
554,2023-08-28 02:00,23.8,0,2.2,85,0,0
555,2023-08-28 03:00,23.7,0,2.3,85,0,0
556,2023-08-28 04:00,23.4,0,2.9,85,0,0
557,2023-08-28 05:00,23.5,0,2.0,84,0,0
558,2023-08-28 06:00,23.7,0,1.9,83,0.0,0.0
559,2023-08-28 07:00,23.5,0.0,1.7,86,0.0,0.06
560,2023-08-28 08:00,23.3,0.0,2.9,88,0.0,0.15
561,2023-08-28 09:00,23.3,0.4,2.2,91,0.0,0.41
562,2023-08-28 10:00,26.2,0,3.2,78,0.6,1.94
563,2023-08-28 11:00,27.0,0,3.0,72,0.4,2.04
564,2023-08-28 12:00,26.6,0,2.0,77,0.0,1.1
565,2023-08-28 13:00,26.3,0,2.3,79,0.0,0.83
566,2023-08-28 14:00,25.9,0,1.6,81,0.0,0.3
567,2023-08-28 15:00,27.1,0,2.9,78,0.1,1.2
568,2023-08-28 16:00,26.8,0,1.6,81,0.0,0.5
569,2023-08-28 17:00,26.4,0.0,1.7,83,0.0,0.48
570,2023-08-28 18:00,26.2,0,1.9,83,0.0,0.33
571,2023-08-28 19:00,25.8,0,0.6,84,0.0,0.05
572,2023-08-28 20:00,25.4,0,1.3,86,0,0
573,2023-08-28 21:00,25.1,0,0.9,89,0,0
574,2023-08-28 22:00,24.9,0,1.3,90,0,0
575,2023-08-28 23:00,25.0,0.3,0.7,93,0,0
576,2023-08-29 00:00,25.0,0.0,0.2,93,0,0
577,2023-08-29 01:00,25.0,0,0.4,93,0,0
578,2023-08-29 02:00,25.0,0,1.3,94,0,0
579,2023-08-29 03:00,24.8,0,0.1,95,0,0
580,2023-08-29 04:00,24.8,0,0.5,95,0,0
581,2023-08-29 05:00,25.0,0,0.8,95,0,0
582,2023-08-29 06:00,24.8,0,0.6,94,0.0,0.0
583,2023-08-29 07:00,25.1,0,0.7,94,0.0,0.14
584,2023-08-29 08:00,26.7,0,3.3,79,0.0,0.28
585,2023-08-29 09:00,28.3,0,4.2,70,0.2,0.82
586,2023-08-29 10:00,27.6,0,6.3,72,0.3,1.21
587,2023-08-29 11:00,29.0,0,4.5,70,0.4,1.98
588,2023-08-29 12:00,28.3,0,4.8,71,0.1,1.15
589,2023-08-29 13:00,27.9,0.0,5.2,74,0.0,0.82
590,2023-08-29 14:00,27.0,0.0,5.4,80,0.0,0.34
591,2023-08-29 15:00,27.5,0.0,4.3,80,0.0,0.66
592,2023-08-29 16:00,27.6,0.0,3.6,77,0.0,0.49
593,2023-08-29 17:00,27.5,0,4.2,79,0.0,0.5
594,2023-08-29 18:00,25.6,0.2,4.3,88,0.0,0.12
595,2023-08-29 19:00,25.4,0.0,1.7,91,0.0,0.03
596,2023-08-29 20:00,25.6,0.0,2.4,88,0,0
597,2023-08-29 21:00,25.7,0,2.0,88,0,0
598,2023-08-29 22:00,25.6,0,2.0,88,0,0
599,2023-08-29 23:00,25.5,0.0,2.5,89,0,0
600,2023-08-30 00:00,25.4,0,1.4,90,0,0
601,2023-08-30 01:00,25.8,0.0,2.2,89,0,0
602,2023-08-30 02:00,25.8,0,2.3,89,0,0
603,2023-08-30 03:00,25.6,0,2.1,89,0,0
604,2023-08-30 04:00,25.5,0,1.7,88,0,0
605,2023-08-30 05:00,24.9,0.0,3.7,85,0,0
606,2023-08-30 06:00,25.2,0.0,2.4,86,0.0,0.0
607,2023-08-30 07:00,25.8,0,2.0,88,0.0,0.21
608,2023-08-30 08:00,25.6,0,1.7,87,0.0,0.19
609,2023-08-30 09:00,25.8,0.0,1.3,88,0.0,0.14
610,2023-08-30 10:00,27.1,0.0,3.5,82,0.0,0.6
611,2023-08-30 11:00,27.0,0,3.1,84,0.0,0.47
612,2023-08-30 12:00,27.5,0,1.8,82,0.0,0.52
613,2023-08-30 13:00,28.2,0,4.3,72,0.2,1.64
614,2023-08-30 14:00,27.7,0,3.7,71,0.0,0.73
615,2023-08-30 15:00,27.8,0,3.4,73,0.0,0.53
616,2023-08-30 16:00,27.6,0,1.7,80,0.0,0.67
617,2023-08-30 17:00,27.6,0,2.9,76,0.0,0.39
618,2023-08-30 18:00,27.3,0,3.0,77,0.0,0.27
619,2023-08-30 19:00,26.9,0,2.4,81,0.0,0.06
620,2023-08-30 20:00,26.9,0,3.0,81,0,0
621,2023-08-30 21:00,26.6,0,3.8,84,0,0
622,2023-08-30 22:00,26.6,0,3.1,83,0,0
623,2023-08-30 23:00,26.6,0,1.6,77,0,0
624,2023-08-31 00:00,26.4,0,1.6,79,0,0
625,2023-08-31 01:00,25.9,0,0.7,84,0,0
626,2023-08-31 02:00,25.9,0,1.7,83,0,0
627,2023-08-31 03:00,25.9,0,1.2,83,0,0
628,2023-08-31 04:00,25.5,0.0,1.8,87,0,0
629,2023-08-31 05:00,24.6,0,0.1,89,0,0
630,2023-08-31 06:00,24.0,0,1.6,92,0.0,0.0
631,2023-08-31 07:00,23.5,0,2.2,88,0.1,0.15
632,2023-08-31 08:00,24.5,0,2.5,81,0.9,0.87
633,2023-08-31 09:00,25.8,0,2.7,77,0.9,1.41
634,2023-08-31 10:00,26.6,0,3.2,73,0.9,2.1
635,2023-08-31 11:00,28.3,0,2.0,69,0.9,2.6
636,2023-08-31 12:00,29.4,0,1.4,68,0.5,2.19
637,2023-08-31 13:00,29.8,0,2.2,68,0.7,2.76
638,2023-08-31 14:00,25.7,0.0,2.3,81,0.1,0.66
639,2023-08-31 15:00,25.1,6.3,1.5,89,0.0,0.9
640,2023-08-31 16:00,25.8,0,1.3,83,0.1,1.46
641,2023-08-31 17:00,25.4,0,2.2,84,0.0,0.58
642,2023-08-31 18:00,25.2,0,1.3,85,0.0,0.31
643,2023-08-31 19:00,24.8,0,1.1,87,0.0,0.1
644,2023-08-31 20:00,24.2,0.2,1.8,89,0,0
645,2023-08-31 21:00,23.4,9.2,0.4,94,0,0
646,2023-08-31 22:00,23.2,10.4,2.2,95,0,0
647,2023-08-31 23:00,22.8,9.7,1.1,96,0,0
648,2023-09-01 00:00,23.0,0.9,1.1,95,0,0
649,2023-09-01 01:00,23.1,0.0,0.5,96,0,0
650,2023-09-01 02:00,23.1,0.0,0.7,96,0,0
651,2023-09-01 03:00,23.0,0.7,1.7,96,0,0
652,2023-09-01 04:00,22.9,0.8,0.9,96,0,0
653,2023-09-01 05:00,23.1,1.7,1.7,97,0,0
654,2023-09-01 06:00,22.7,0.7,4.0,91,0.0,0.0
655,2023-09-01 07:00,22.6,0.0,2.7,93,0.0,0.02
656,2023-09-01 08:00,22.9,0,1.4,94,0.0,0.2
657,2023-09-01 09:00,23.4,0,1.2,94,0.0,0.3
658,2023-09-01 10:00,24.1,0,2.2,93,0.0,0.71
659,2023-09-01 11:00,24.2,0,2.3,87,0.0,0.74
660,2023-09-01 12:00,24.7,0,1.7,86,0.0,0.64
661,2023-09-01 13:00,24.8,0,1.0,85,0.0,0.51
662,2023-09-01 14:00,25.1,0.0,2.1,85,0.0,0.6
663,2023-09-01 15:00,25.2,0,2.4,82,0.0,0.75
664,2023-09-01 16:00,23.5,5.3,0.6,91,0.0,0.24
665,2023-09-01 17:00,23.3,4.7,0.6,93,0.0,0.19
666,2023-09-01 18:00,23.0,0.1,1.0,94,0.0,0.17
667,2023-09-01 19:00,22.9,0.1,0.4,94,0.0,0.04
668,2023-09-01 20:00,22.8,0.0,0.5,95,0,0
669,2023-09-01 21:00,22.8,1.7,1.2,96,0,0
670,2023-09-01 22:00,22.8,0,0.8,95,0,0
671,2023-09-01 23:00,22.7,0.6,1.2,95,0,0
672,2023-09-02 00:00,22.4,0.6,1.4,95,0,0
673,2023-09-02 01:00,22.2,0.8,1.4,95,0,0
674,2023-09-02 02:00,22.1,3.5,1.0,97,0,0
675,2023-09-02 03:00,22.2,0.1,1.1,96,0,0
676,2023-09-02 04:00,22.3,0.1,1.1,96,0,0
677,2023-09-02 05:00,22.2,0.6,2.4,96,0,0
678,2023-09-02 06:00,22.3,0.3,1.5,96,0.0,0.0
679,2023-09-02 07:00,22.5,0,0.9,96,0.0,0.09
680,2023-09-02 08:00,23.5,0,0.6,93,0.1,0.61
681,2023-09-02 09:00,25.1,0,2.0,85,0.3,1.13
682,2023-09-02 10:00,25.2,0,1.8,83,0.2,1.39
683,2023-09-02 11:00,26.2,0,1.4,81,0.1,1.41
684,2023-09-02 12:00,26.4,0,2.1,77,0.0,1.52
685,2023-09-02 13:00,26.7,0,2.5,76,0.0,1.4
686,2023-09-02 14:00,27.0,0,4.1,74,0.4,1.91
687,2023-09-02 15:00,26.1,0,2.1,79,0.1,1.16
688,2023-09-02 16:00,25.5,0,2.7,76,0.2,1.2
689,2023-09-02 17:00,24.6,0.0,1.6,78,0.0,0.17
690,2023-09-02 18:00,23.8,0.5,0.2,87,0.0,0.09
691,2023-09-02 19:00,23.5,0.0,1.2,89,0.0,0.01
692,2023-09-02 20:00,23.1,0.0,2.7,91,0,0
693,2023-09-02 21:00,22.7,0.0,1.6,92,0,0
694,2023-09-02 22:00,22.3,0,2.1,90,0,0
695,2023-09-02 23:00,22.3,0,2.6,88,0,0
696,2023-09-03 00:00,22.0,0,0.5,92,0,0
697,2023-09-03 01:00,22.0,0,0.5,93,0,0
698,2023-09-03 02:00,22.1,0,0.5,92,0,0
699,2023-09-03 03:00,22.1,0,0.6,93,0,0
700,2023-09-03 04:00,22.1,0,0.6,94,0,0
701,2023-09-03 05:00,22.1,0,1.8,94,0,0
702,2023-09-03 06:00,22.0,0,1.2,94,0.0,0.0
703,2023-09-03 07:00,22.1,0,1.7,95,0.0,0.1
704,2023-09-03 08:00,24.7,0,1.1,87,0.8,0.8
705,2023-09-03 09:00,26.8,0,1.6,79,1.0,1.61
706,2023-09-03 10:00,28.4,0,1.4,72,1.0,2.31
707,2023-09-03 11:00,28.5,0,2.1,72,0.9,2.63
708,2023-09-03 12:00,28.8,0,2.3,71,0.6,2.36
709,2023-09-03 13:00,28.2,0,2.8,71,0.7,2.76
710,2023-09-03 14:00,27.9,0,3.3,71,0.4,1.67
711,2023-09-03 15:00,28.3,0,2.7,71,0.7,2.12
712,2023-09-03 16:00,26.8,0,2.6,78,0.5,1.41
713,2023-09-03 17:00,26.5,0,1.8,81,0.3,0.67
714,2023-09-03 18:00,25.6,0,1.7,83,0.0,0.3
715,2023-09-03 19:00,24.9,0,1.5,87,0.0,0.06
716,2023-09-03 20:00,24.5,0,0.9,88,0,0
717,2023-09-03 21:00,24.1,0,1.4,89,0,0
718,2023-09-03 22:00,23.9,0,1.6,89,0,0
719,2023-09-03 23:00,23.4,0,1.2,91,0,0
720,2023-09-04 00:00,23.3,0,1.9,91,0,0
721,2023-09-04 01:00,22.7,0,0.1,92,0,0
722,2023-09-04 02:00,22.9,0,2.3,92,0,0
723,2023-09-04 03:00,22.6,0,1.2,92,0,0
724,2023-09-04 04:00,22.6,0,1.9,92,0,0
725,2023-09-04 05:00,22.0,0,1.2,94,0,0
726,2023-09-04 06:00,21.8,0,0.7,95,0.0,0.0
727,2023-09-04 07:00,23.4,0,0.5,91,0.5,0.19
728,2023-09-04 08:00,25.7,0,1.7,83,1.0,0.85
729,2023-09-04 09:00,26.8,0,2.1,77,0.9,1.54
730,2023-09-04 10:00,28.1,0,2.8,72,0.7,2.04
731,2023-09-04 11:00,28.0,0,2.9,75,0.6,2.1
732,2023-09-04 12:00,28.1,0.0,1.6,71,0.0,1.02
733,2023-09-04 13:00,28.3,0,2.3,71,0.5,2.37
734,2023-09-04 14:00,27.8,0,2.2,73,0.3,1.73
735,2023-09-04 15:00,26.3,0.0,3.0,81,0.2,1.15
736,2023-09-04 16:00,27.0,1.4,2.6,74,0.4,1.31
737,2023-09-04 17:00,27.6,0,2.7,72,0.8,1.34
738,2023-09-04 18:00,26.7,0,3.8,73,0.9,0.69
739,2023-09-04 19:00,25.0,0,2.1,80,0.1,0.08
740,2023-09-04 20:00,25.0,0,3.5,81,0,0
741,2023-09-04 21:00,25.0,0,2.7,81,0,0
742,2023-09-04 22:00,23.9,0.7,2.1,89,0,0
743,2023-09-04 23:00,24.4,0,3.2,84,0,0
744,2023-09-05 00:00,24.2,0,2.8,84,0,0
745,2023-09-05 01:00,23.9,0,3.0,85,0,0
746,2023-09-05 02:00,24.0,0,3.1,81,0,0
747,2023-09-05 03:00,23.7,0,2.8,81,0,0
748,2023-09-05 04:00,23.6,0,3.3,81,0,0
749,2023-09-05 05:00,23.5,0,3.1,80,0,0
750,2023-09-05 06:00,23.3,0,2.9,80,0.0,0.0
751,2023-09-05 07:00,24.0,0,2.7,80,0.5,0.26
752,2023-09-05 08:00,24.7,0,3.5,80,0.7,0.61
753,2023-09-05 09:00,25.5,0,3.4,74,0.5,1.0
754,2023-09-05 10:00,27.2,0,3.9,65,0.8,2.1
755,2023-09-05 11:00,27.1,0,3.7,62,0.8,2.47
756,2023-09-05 12:00,27.9,0,4.6,58,0.9,3.07
757,2023-09-05 13:00,28.2,0,4.9,55,1.0,3.18
758,2023-09-05 14:00,28.1,0,4.6,57,1.0,2.97
759,2023-09-05 15:00,27.6,0,4.5,60,1.0,2.42
760,2023-09-05 16:00,26.2,0,3.7,62,0.6,1.43
761,2023-09-05 17:00,25.6,0,4.3,64,0.6,0.99
762,2023-09-05 18:00,25.6,0,3.3,66,1.0,0.83
763,2023-09-05 19:00,24.3,0,2.5,73,0.2,0.1
764,2023-09-05 20:00,23.9,0,3.2,75,0,0
765,2023-09-05 21:00,23.9,0,3.6,76,0,0
766,2023-09-05 22:00,24.0,0,3.3,75,0,0
767,2023-09-05 23:00,23.6,0,2.6,78,0,0
768,2023-09-06 00:00,23.5,0,2.0,79,0,0
769,2023-09-06 01:00,23.5,0,2.6,80,0,0
770,2023-09-06 02:00,23.4,0,2.9,81,0,0
771,2023-09-06 03:00,23.5,0,2.6,81,0,0
772,2023-09-06 04:00,23.3,0,3.7,82,0,0
773,2023-09-06 05:00,23.2,0,2.5,82,0,0
774,2023-09-06 06:00,23.1,0,2.4,81,0.0,0.0
775,2023-09-06 07:00,23.4,0,2.7,80,0.1,0.12
776,2023-09-06 08:00,24.7,0,2.9,75,0.7,0.71
777,2023-09-06 09:00,25.0,0,3.0,73,0.4,1.05
778,2023-09-06 10:00,25.0,0,3.2,74,0.1,0.9
779,2023-09-06 11:00,26.3,0,4.3,69,0.5,2.0
780,2023-09-06 12:00,26.1,0.0,4.4,71,0.1,1.36
781,2023-09-06 13:00,26.6,0.0,4.5,68,0.2,1.72
782,2023-09-06 14:00,26.8,0,3.8,67,0.4,1.75
783,2023-09-06 15:00,26.3,0,4.0,66,0.4,1.66
784,2023-09-06 16:00,27.3,0,3.8,65,0.7,1.6
785,2023-09-06 17:00,26.3,0,3.9,66,0.9,1.43
786,2023-09-06 18:00,25.6,0.0,3.3,70,0.9,0.74
787,2023-09-06 19:00,24.3,0,3.5,74,0.1,0.1
788,2023-09-06 20:00,24.1,0,3.4,76,0,0
789,2023-09-06 21:00,23.9,0.0,3.1,78,0,0
790,2023-09-06 22:00,23.6,0,2.5,77,0,0
791,2023-09-06 23:00,23.4,0,3.3,78,0,0
792,2023-09-07 00:00,23.0,0,2.8,79,0,0
793,2023-09-07 01:00,23.0,0,2.7,76,0,0
794,2023-09-07 02:00,21.9,0,2.2,82,0,0
795,2023-09-07 03:00,21.4,0,2.6,81,0,0
796,2023-09-07 04:00,21.3,0,2.9,78,0,0
797,2023-09-07 05:00,20.9,0,2.7,78,0,0
798,2023-09-07 06:00,21.0,0,3.2,77,0.0,0.0
799,2023-09-07 07:00,21.4,0,3.5,77,0.2,0.13
800,2023-09-07 08:00,22.6,0,3.1,73,0.8,0.73
801,2023-09-07 09:00,23.7,0,3.1,71,0.2,1.01
802,2023-09-07 10:00,25.7,0,3.6,60,1.0,2.43
803,2023-09-07 11:00,26.5,0,4.0,61,0.9,2.73
804,2023-09-07 12:00,26.4,0,4.3,62,0.8,2.83
805,2023-09-07 13:00,26.4,0,4.2,64,0.2,2.13
806,2023-09-07 14:00,26.8,0,3.3,62,0.9,3.06
807,2023-09-07 15:00,26.1,0,3.4,64,0.5,1.87
808,2023-09-07 16:00,25.7,0,4.0,64,0.6,1.73
809,2023-09-07 17:00,24.7,0,4.2,67,0.4,0.78
810,2023-09-07 18:00,24.3,0,3.2,70,0.7,0.56
811,2023-09-07 19:00,23.3,0,3.8,73,0.2,0.08
812,2023-09-07 20:00,22.9,0,3.2,74,0,0
813,2023-09-07 21:00,22.7,0,3.2,75,0,0
814,2023-09-07 22:00,22.6,0,2.5,75,0,0
815,2023-09-07 23:00,22.6,0,3.0,73,0,0
816,2023-09-08 00:00,22.5,0,2.8,74,0,0
817,2023-09-08 01:00,22.2,0,2.5,75,0,0
818,2023-09-08 02:00,22.0,0,3.2,76,0,0
819,2023-09-08 03:00,22.2,0,3.3,75,0,0
820,2023-09-08 04:00,21.7,0,2.9,77,0,0
821,2023-09-08 05:00,21.2,0.0,2.6,82,0,0
822,2023-09-08 06:00,21.1,0,3.0,80,0,0
823,2023-09-08 07:00,21.2,0,3.1,80,0.2,0.12
824,2023-09-08 08:00,22.4,0,3.3,78,0.2,0.42
825,2023-09-08 09:00,23.4,0,2.7,69,0.6,1.06
826,2023-09-08 10:00,25.1,0,3.3,57,0.6,1.71
827,2023-09-08 11:00,25.7,0,4.2,55,0.7,2.43
828,2023-09-08 12:00,26.1,0,3.4,55,0.9,3.02
829,2023-09-08 13:00,25.6,0,2.3,55,0.5,2.29
830,2023-09-08 14:00,25.8,0,3.0,53,0.7,2.56
831,2023-09-08 15:00,25.9,0,2.5,56,0.6,1.95
832,2023-09-08 16:00,25.5,0,3.0,58,0.6,1.56
833,2023-09-08 17:00,25.0,0,2.8,59,1.0,1.41
834,2023-09-08 18:00,23.8,0,2.0,61,1.0,0.64
835,2023-09-08 19:00,22.2,0,1.7,69,0.2,0.06
836,2023-09-08 20:00,21.6,0,1.9,72,0,0
837,2023-09-08 21:00,20.8,0,1.8,76,0,0
838,2023-09-08 22:00,20.6,0,1.6,77,0,0
839,2023-09-08 23:00,19.8,0,0.5,81,0,0
840,2023-09-09 00:00,19.2,0,0.5,84,0,0
841,2023-09-09 01:00,18.7,0,1.2,87,0,0
842,2023-09-09 02:00,18.2,0,0.7,88,0,0
843,2023-09-09 03:00,18.2,0,1.5,88,0,0
844,2023-09-09 04:00,17.9,0,1.2,89,0,0
845,2023-09-09 05:00,18.1,0,1.7,89,0,0
846,2023-09-09 06:00,17.7,0,1.3,90,0,0
847,2023-09-09 07:00,18.9,0,1.9,87,0.7,0.2
848,2023-09-09 08:00,21.1,0,2.3,79,1.0,0.86
849,2023-09-09 09:00,23.6,0,1.6,71,1.0,1.64
850,2023-09-09 10:00,25.5,0,1.5,58,1.0,2.33
851,2023-09-09 11:00,25.2,0,2.3,58,0.8,2.22
852,2023-09-09 12:00,26.2,0,3.6,57,1.0,3.43
853,2023-09-09 13:00,25.9,0,3.7,59,1.0,3.16
854,2023-09-09 14:00,26.2,0,3.4,59,1.0,3.07
855,2023-09-09 15:00,26.0,0,3.5,61,1.0,2.67
856,2023-09-09 16:00,25.4,0,3.2,61,1.0,2.08
857,2023-09-09 17:00,24.8,0,2.8,63,1.0,1.38
858,2023-09-09 18:00,23.9,0,2.3,65,1.0,0.65
859,2023-09-09 19:00,22.5,0,1.5,70,0.2,0.06
860,2023-09-09 20:00,21.8,0,1.5,74,0,0
861,2023-09-09 21:00,20.9,0,2.1,77,0,0
862,2023-09-09 22:00,20.2,0,1.1,80,0,0
863,2023-09-09 23:00,19.8,0,1.5,83,0,0
864,2023-09-10 00:00,19.5,0,1.6,84,0,0
865,2023-09-10 01:00,19.1,0,1.5,86,0,0
866,2023-09-10 02:00,18.8,0,1.2,88,0,0
867,2023-09-10 03:00,18.8,0,1.6,90,0,0
868,2023-09-10 04:00,18.5,0,1.4,90,0,0
869,2023-09-10 05:00,18.8,0,1.5,89,0,0
870,2023-09-10 06:00,18.6,0,0.2,89,0,0
871,2023-09-10 07:00,19.1,0,1.9,90,0.0,0.08
872,2023-09-10 08:00,20.8,0,1.6,84,0.1,0.5
873,2023-09-10 09:00,24.0,0,1.9,71,0.9,1.59
874,2023-09-10 10:00,25.2,0,2.0,63,1.0,2.26
875,2023-09-10 11:00,26.8,0,1.9,61,1.0,2.74
876,2023-09-10 12:00,27.3,0,3.3,61,0.9,2.92
877,2023-09-10 13:00,27.0,0,2.5,61,0.9,3.17
