useDate,실제,부분모델_예측,통모델_예측
2023-10-19 13:00:00,3893.000000000157,4127.408544304428,4165.994605827288
2023-10-19 14:00:00,5358.599999999721,5594.2369965942735,5694.15652534485
2023-10-19 15:00:00,6022.700000000211,5812.394594667409,5689.478636468788
2023-10-19 16:00:00,5244.099999999839,5618.855028695643,5799.45987639669
2023-10-19 17:00:00,6137.199999999768,5807.922261298472,5447.8416417480785
2023-10-19 18:00:00,5335.700000000275,4752.605524066092,3951.9803430202765
2023-10-19 19:00:00,2679.2999999997105,2432.5133734844267,2575.9419521363775
2023-10-19 20:00:00,1648.8000000004008,1904.6497748668119,1875.139224520908
2023-10-19 21:00:00,1099.1999999999894,1634.7543323918521,1657.5739320637188
2023-10-19 22:00:00,801.5000000000779,1272.6016098718342,1243.145006767434
2023-10-19 23:00:00,824.3999999996927,888.9961659954967,868.2156100392789
